s1_t;s1_v;s1_data;s2_t;s2_v;s2_data;s3_t;s3_v;s3_data;s4_t;s4_v;s4_data;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency
"DEF%";14;{"enchanted":false,"gvalue":6};"ACC";12;{"enchanted":false,"gvalue":0};"HP flat";779;{"enchanted":false,"gvalue":408};"HP%";35;{"enchanted":false,"gvalue":7};"row_854";854;60076768786;133;133;"Hongyeon *";"Hongyeon *";false;97.6;"Swift";3;6;12;"DEF flat";118;"";0;0;"-";"-";"-";12;"-";14;"-";35;779;"-";"-";"Legend";97.6
"CRate";11;{"enchanted":false,"gvalue":0};"CDmg";12;{"enchanted":false,"gvalue":0};"DEF%";19;{"enchanted":false,"gvalue":7};"ATK%";7;{"enchanted":false,"gvalue":0};"row_855";855;61324577689;133;133;"Hongyeon *";"Hongyeon *";false;84.27;"Rage";4;6;15;"HP%";63;"";0;0;"-";12;"-";"-";7;19;"-";"-";"-";"-";11;"Hero";84.27
"ATK%";6;{"enchanted":false,"gvalue":0};"DEF%";12;{"enchanted":false,"gvalue":7};"HP%";32;{"enchanted":false,"gvalue":7};"SPD";8;{"enchanted":true,"gvalue":0};"row_856";856;60495747494;133;133;"Hongyeon *";"Hongyeon *";false;89.88;"Rage";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";"-";6;12;"-";32;"-";8;"-";"Hero";89.88
"HP flat";604;{"enchanted":true,"gvalue":245};"DEF%";31;{"enchanted":false,"gvalue":7};"ATK flat";30;{"enchanted":false,"gvalue":16};"CRate";4;{"enchanted":false,"gvalue":0};"row_857";857;51117327266;133;133;"Hongyeon *";"Hongyeon *";false;84.37;"Fatal";6;6;15;"HP%";63;"CDmg";5;0;"-";"-";30;"-";"-";31;"-";"-";604;"-";4;"Hero";84.37
"HP%";17;{"enchanted":false,"gvalue":4};"SPD";13;{"enchanted":true,"gvalue":3};"RES";6;{"enchanted":false,"gvalue":0};"ACC";24;{"enchanted":false,"gvalue":0};"row_858";858;62203080413;134;134;"Nora *";"Nora *";false;93.15;"Violent";1;6;12;"ATK flat";118;"";0;0;6;"-";"-";24;"-";"-";"-";17;"-";13;"-";"Legend";93.15
"ATK%";19;{"enchanted":false,"gvalue":4};"DEF%";22;{"enchanted":false,"gvalue":6};"CDmg";10;{"enchanted":false,"gvalue":0};"HP%";18;{"enchanted":true,"gvalue":7};"row_859";859;62640328619;134;134;"Nora *";"Nora *";false;98.6;"Intangible";2;6;15;"SPD";42;"";0;0;"-";10;"-";"-";19;22;"-";18;"-";"-";"-";"Hero";98.6
"HP%";21;{"enchanted":false,"gvalue":5};"CRate";6;{"enchanted":false,"gvalue":0};"SPD";16;{"enchanted":false,"gvalue":3};"ACC";5;{"enchanted":false,"gvalue":0};"row_860";860;61323502447;134;134;"Nora *";"Nora *";false;87.09;"Violent";3;6;12;"DEF flat";118;"HP flat";207;0;"-";"-";"-";5;"-";"-";"-";21;"-";16;6;"Hero";87.09
"SPD";14;{"enchanted":false,"gvalue":4};"ACC";19;{"enchanted":false,"gvalue":0};"CDmg";4;{"enchanted":false,"gvalue":0};"DEF%";12;{"enchanted":false,"gvalue":7};"row_861";861;62231537293;134;134;"Nora *";"Nora *";false;84.14;"Will";4;6;15;"HP%";63;"";0;0;"-";4;"-";19;"-";12;"-";"-";"-";14;"-";"Hero";84.14
"CRate";12;{"enchanted":false,"gvalue":0};"DEF%";26;{"enchanted":false,"gvalue":6};"SPD";15;{"enchanted":false,"gvalue":3};"HP%";15;{"enchanted":true,"gvalue":5};"row_862";862;60579059414;134;134;"Nora *";"Nora *";false;108.04;"Violent";5;6;15;"HP flat";2448;"ACC";4;0;"-";"-";"-";"-";"-";26;"-";15;"-";15;12;"Legend";108.04
"HP%";18;{"enchanted":false,"gvalue":4};"SPD";24;{"enchanted":false,"gvalue":4};"ATK%";8;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"row_863";863;62411485810;134;134;"Nora *";"Nora *";false;91.07;"Violent";6;6;15;"DEF%";63;"";0;0;4;"-";"-";"-";8;"-";"-";18;"-";24;"-";"Legend";91.07
"ATK%";23;{"enchanted":false,"gvalue":7};"SPD";9;{"enchanted":false,"gvalue":3};"CDmg";20;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"row_864";864;59811607420;135;135;"Xiao Chun *";"Xiao Chun *";false;93.88;"Swift";1;6;15;"ATK flat";160;"HP flat";183;0;"-";20;"-";"-";23;"-";"-";"-";"-";9;4;"Hero";93.88
"DEF%";23;{"enchanted":false,"gvalue":7};"CRate";4;{"enchanted":false,"gvalue":0};"SPD";13;{"enchanted":false,"gvalue":3};"ATK flat";32;{"enchanted":false,"gvalue":18};"row_865";865;59912181899;135;135;"Xiao Chun *";"Xiao Chun *";false;87.56;"Swift";2;6;15;"ATK%";63;"ACC";6;0;"-";"-";32;"-";"-";23;"-";"-";"-";13;4;"Hero";87.56
"CDmg";20;{"enchanted":false,"gvalue":0};"HP%";12;{"enchanted":false,"gvalue":5};"CRate";9;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":true,"gvalue":6};"row_866";866;51014147431;135;135;"Xiao Chun *";"Xiao Chun *";false;94.81;"Swift";3;6;15;"DEF flat";160;"SPD";4;0;"-";20;"-";"-";"-";14;"-";12;"-";"-";9;"Hero";94.81
"CRate";10;{"enchanted":false,"gvalue":0};"DEF%";20;{"enchanted":false,"gvalue":6};"SPD";15;{"enchanted":false,"gvalue":4};"ACC";11;{"enchanted":true,"gvalue":0};"row_867";867;60149123968;135;135;"Xiao Chun *";"Xiao Chun *";false;93.15;"Energy";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";11;"-";20;"-";"-";"-";15;10;"Hero";93.15
"CDmg";26;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":true,"gvalue":3};"DEF%";14;{"enchanted":false,"gvalue":7};"ATK%";20;{"enchanted":false,"gvalue":7};"row_868";868;60665517093;135;135;"Xiao Chun *";"Xiao Chun *";false;102.13;"Energy";5;6;15;"HP flat";2448;"";0;0;"-";26;"-";"-";20;14;"-";"-";"-";8;"-";"Legend";102.13
"HP flat";791;{"enchanted":false,"gvalue":445};"ACC";8;{"enchanted":false,"gvalue":0};"CRate";21;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"row_869";869;60361889907;135;135;"Xiao Chun *";"Xiao Chun *";false;82.53;"Swift";6;6;15;"ATK%";63;"";0;0;8;"-";"-";8;"-";"-";"-";"-";791;"-";21;"Hero";82.53
"SPD";12;{"enchanted":true,"gvalue":4};"ATK%";32;{"enchanted":false,"gvalue":5};"HP%";15;{"enchanted":false,"gvalue":7};"HP flat";740;{"enchanted":false,"gvalue":383};"row_870";870;61419122417;136;136;"John *";"John *";false;103.09;"Intangible";1;6;15;"ATK flat";160;"CDmg";4;0;"-";"-";"-";"-";32;"-";"-";15;740;12;"-";"Hero";103.09
"CDmg";10;{"enchanted":false,"gvalue":0};"ATK%";23;{"enchanted":false,"gvalue":5};"DEF%";14;{"enchanted":true,"gvalue":6};"HP%";12;{"enchanted":false,"gvalue":7};"row_871";871;50979969185;136;136;"John *";"John *";false;96.81;"Fatal";2;6;15;"SPD";42;"CRate";6;0;"-";10;"-";"-";23;14;"-";12;"-";"-";"-";"Hero";96.81
"ACC";25;{"enchanted":false,"gvalue":0};"DEF%";12;{"enchanted":false,"gvalue":7};"SPD";9;{"enchanted":false,"gvalue":4};"HP%";14;{"enchanted":false,"gvalue":7};"row_872";872;60879929541;136;136;"John *";"John *";false;91.96;"Will";3;6;12;"DEF flat";118;"";0;0;"-";"-";"-";25;"-";12;"-";14;"-";9;"-";"Hero";91.96
"CRate";5;{"enchanted":false,"gvalue":0};"ACC";17;{"enchanted":false,"gvalue":0};"SPD";15;{"enchanted":false,"gvalue":4};"HP flat";578;{"enchanted":false,"gvalue":349};"row_873";873;51091714764;136;136;"John *";"John *";false;84.67;"Fatal";4;6;15;"ATK%";63;"DEF%";5;0;"-";"-";"-";17;"-";"-";"-";"-";578;15;5;"Hero";84.67
"ATK%";35;{"enchanted":false,"gvalue":7};"CDmg";5;{"enchanted":false,"gvalue":0};"ATK flat";60;{"enchanted":true,"gvalue":21};"SPD";9;{"enchanted":false,"gvalue":4};"row_874";874;60300043258;136;136;"John *";"John *";false;100.64;"Fatal";5;6;12;"HP flat";1800;"DEF%";8;0;"-";5;60;"-";35;"-";"-";"-";"-";9;"-";"Hero";100.64
"ACC";26;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":4};"CRate";6;{"enchanted":false,"gvalue":0};"ATK flat";41;{"enchanted":false,"gvalue":21};"row_875";875;62765202018;136;136;"John *";"John *";false;84.11;"Fatal";6;6;15;"ATK%";63;"";0;0;"-";"-";41;26;"-";"-";"-";"-";"-";9;6;"Hero";84.11
"ATK%";14;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"CRate";11;{"enchanted":false,"gvalue":0};"ACC";14;{"enchanted":false,"gvalue":0};"row_876";876;68607608705;137;137;"Unknown Monster *";"Unknown Monster *";false;86.9;"Blade";1;6;15;"ATK flat";160;"";0;0;"-";"-";"-";14;14;"-";"-";"-";"-";11;11;"Legend";86.9
"SPD";16;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"ACC";14;{"enchanted":false,"gvalue":0};"row_877";877;68607608706;137;137;"Unknown Monster *";"Unknown Monster *";false;86.9;"Rage";2;6;15;"ATK%";63;"";0;0;"-";"-";"-";14;"-";14;"-";"-";"-";16;6;"Legend";86.9
"HP%";20;{"enchanted":false,"gvalue":0};"SPD";12;{"enchanted":false,"gvalue":0};"ACC";7;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":false,"gvalue":0};"row_878";878;68607608707;137;137;"Unknown Monster *";"Unknown Monster *";false;86.61;"Rage";3;6;15;"DEF flat";160;"";0;0;"-";"-";"-";7;"-";14;"-";20;"-";12;"-";"Legend";86.61
"ATK%";20;{"enchanted":false,"gvalue":0};"ACC";15;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"row_879";879;68607608708;137;137;"Unknown Monster *";"Unknown Monster *";false;80.06;"Rage";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";15;20;"-";"-";"-";"-";6;5;"Legend";80.06
"CRate";15;{"enchanted":false,"gvalue":0};"SPD";15;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"ATK%";7;{"enchanted":false,"gvalue":0};"row_880";880;68607608709;137;137;"Unknown Monster *";"Unknown Monster *";false;84.82;"Rage";5;6;15;"HP flat";2448;"";0;0;"-";7;"-";"-";7;"-";"-";"-";"-";15;15;"Legend";84.82
"ATK%";21;{"enchanted":false,"gvalue":0};"CRate";11;{"enchanted":false,"gvalue":0};"CDmg";13;{"enchanted":false,"gvalue":0};"SPD";5;{"enchanted":false,"gvalue":0};"row_881";881;68607608710;137;137;"Unknown Monster *";"Unknown Monster *";false;86.78;"Blade";6;6;15;"HP%";63;"";0;0;"-";13;"-";"-";21;"-";"-";"-";"-";5;11;"Legend";86.78
"CDmg";13;{"enchanted":false,"gvalue":0};"ACC";12;{"enchanted":false,"gvalue":0};"CRate";12;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"row_882";882;72353736234;138;138;"Shannon *";"Shannon *";false;85.88;"Swift";1;6;12;"ATK flat";118;"";0;0;"-";13;"-";12;"-";"-";"-";"-";"-";10;12;"Legend";85.88
"RES";6;{"enchanted":false,"gvalue":0};"ACC";7;{"enchanted":true,"gvalue":0};"CDmg";5;{"enchanted":false,"gvalue":0};"ATK flat";29;{"enchanted":false,"gvalue":0};"row_883";883;61449215440;138;138;"Shannon *";"Shannon *";false;57.6;"Fight";2;6;15;"SPD";42;"";0;0;6;5;29;7;"-";"-";"-";"-";"-";"-";"-";"Legend";57.6
"DEF%";6;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"HP%";21;{"enchanted":false,"gvalue":0};"CDmg";5;{"enchanted":false,"gvalue":0};"row_884";884;72353736256;138;138;"Shannon *";"Shannon *";false;83.97;"Swift";3;6;12;"DEF flat";118;"ACC";8;0;"-";5;"-";"-";"-";6;"-";21;"-";10;"-";"Hero";83.97
"HP%";6;{"enchanted":false,"gvalue":0};"ACC";5;{"enchanted":false,"gvalue":0};"CDmg";16;{"enchanted":false,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":0};"row_885";885;63158129327;138;138;"Shannon *";"Shannon *";false;85.67;"Swift";4;6;15;"DEF%";63;"CRate";6;0;"-";16;"-";5;"-";"-";"-";6;"-";14;"-";"Legend";85.67
"ATK%";13;{"enchanted":false,"gvalue":0};"HP%";14;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"DEF%";5;{"enchanted":false,"gvalue":0};"row_886";886;72224526788;138;138;"Shannon *";"Shannon *";false;76.19;"Swift";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";"-";13;5;"-";14;"-";10;"-";"Hero";76.19
"SPD";10;{"enchanted":false,"gvalue":4};"CDmg";13;{"enchanted":false,"gvalue":0};"HP%";21;{"enchanted":false,"gvalue":0};"ATK flat";18;{"enchanted":false,"gvalue":0};"row_887";887;61448815780;138;138;"Shannon *";"Shannon *";false;88.21;"Fight";6;6;15;"ACC";64;"RES";6;0;"-";13;18;"-";"-";"-";"-";21;"-";10;"-";"Hero";88.21
"SPD";6;{"enchanted":false,"gvalue":0};"HP%";18;{"enchanted":false,"gvalue":0};"HP flat";276;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"row_888";888;50998824049;139;139;"Mellia *";"Mellia *";false;67.81;"Swift";1;6;12;"ATK flat";118;"";0;0;7;"-";"-";"-";"-";"-";"-";18;276;6;"-";"Rare";67.81
"ACC";14;{"enchanted":false,"gvalue":0};"HP%";12;{"enchanted":false,"gvalue":0};"DEF%";8;{"enchanted":false,"gvalue":0};"ATK%";8;{"enchanted":false,"gvalue":0};"row_889";889;50898401207;139;139;"Mellia *";"Mellia *";false;73.21;"Energy";2;6;15;"SPD";42;"";0;0;"-";"-";"-";14;8;8;"-";12;"-";"-";"-";"Rare";73.21
"SPD";11;{"enchanted":false,"gvalue":0};"HP%";19;{"enchanted":false,"gvalue":0};"CDmg";4;{"enchanted":false,"gvalue":0};"DEF%";7;{"enchanted":false,"gvalue":0};"row_890";890;51002976861;139;139;"Mellia *";"Mellia *";false;76.11;"Swift";3;6;12;"DEF flat";118;"";0;0;"-";4;"-";"-";"-";7;"-";19;"-";11;"-";"Hero";76.11
"ACC";23;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"ATK flat";15;{"enchanted":false,"gvalue":0};"row_891";891;51001887928;139;139;"Mellia *";"Mellia *";false;78.27;"Swift";4;6;15;"HP%";63;"";0;0;7;"-";15;23;"-";"-";"-";"-";"-";11;"-";"Hero";78.27
"HP%";15;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"";0;{};"";0;{};"row_892";892;51065305279;139;139;"Mellia *";"Mellia *";false;62.2;"Blade";5;6;6;"HP flat";1080;"";0;0;"-";"-";"-";"-";"-";"-";"-";15;"-";11;"-";"Rare";76.49
"ATK%";5;{"enchanted":false,"gvalue":0};"ACC";20;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"SPD";5;{"enchanted":false,"gvalue":0};"row_893";893;51065235882;139;139;"Mellia *";"Mellia *";false;73.27;"Swift";6;6;15;"HP%";63;"DEF flat";12;0;8;"-";"-";20;5;"-";"-";"-";"-";5;"-";"Rare";73.27
"HP%";15;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"ACC";14;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"row_894";894;51509206389;140;140;"Mav *";"Mav *";false;81.85;"Energy";1;6;15;"ATK flat";160;"";0;0;"-";"-";"-";14;"-";"-";"-";15;"-";11;6;"Hero";81.85
"CRate";5;{"enchanted":false,"gvalue":0};"HP%";11;{"enchanted":false,"gvalue":0};"DEF%";22;{"enchanted":false,"gvalue":0};"DEF flat";36;{"enchanted":false,"gvalue":19};"row_895";895;51327937371;140;140;"Mav *";"Mav *";false;77.56;"Energy";2;6;15;"SPD";42;"";0;0;"-";"-";"-";"-";"-";22;36;11;"-";"-";5;"Hero";77.56
"DEF%";19;{"enchanted":false,"gvalue":6};"ACC";16;{"enchanted":false,"gvalue":0};"SPD";5;{"enchanted":false,"gvalue":0};"HP%";14;{"enchanted":false,"gvalue":0};"row_896";896;51512546204;140;140;"Mav *";"Mav *";false;85.42;"Swift";3;6;15;"DEF flat";160;"";0;0;"-";"-";"-";16;"-";19;"-";14;"-";5;"-";"Legend";85.42
"SPD";6;{"enchanted":false,"gvalue":0};"DEF%";16;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"ATK flat";17;{"enchanted":false,"gvalue":0};"row_897";897;50882234886;140;140;"Mav *";"Mav *";false;66.43;"Energy";4;6;15;"HP%";63;"";0;0;7;"-";17;"-";"-";16;"-";"-";"-";6;"-";"Rare";66.43
"DEF%";15;{"enchanted":false,"gvalue":0};"ACC";5;{"enchanted":false,"gvalue":0};"HP%";21;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"row_898";898;51157158759;140;140;"Mav *";"Mav *";false;83.04;"Energy";5;6;15;"HP flat";2448;"SPD";6;0;4;"-";"-";5;"-";15;"-";21;"-";"-";"-";"Hero";83.04
"HP%";18;{"enchanted":false,"gvalue":4};"ACC";12;{"enchanted":false,"gvalue":0};"ATK flat";23;{"enchanted":false,"gvalue":0};"DEF flat";12;{"enchanted":false,"gvalue":0};"row_899";899;50898097623;140;140;"Mav *";"Mav *";false;73.85;"Despair";6;6;15;"DEF%";63;"CDmg";5;0;"-";"-";23;12;"-";"-";12;18;"-";"-";"-";"Hero";73.85
"CRate";14;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"CDmg";14;{"enchanted":false,"gvalue":0};"HP%";9;{"enchanted":false,"gvalue":4};"row_900";900;50929611775;141;141;"Melissa *";"Melissa *";false;85.42;"Energy";1;6;12;"ATK flat";118;"ATK%";8;0;"-";14;"-";4;"-";"-";"-";9;"-";"-";14;"Hero";85.42
"CRate";16;{"enchanted":false,"gvalue":0};"ACC";14;{"enchanted":false,"gvalue":0};"RES";5;{"enchanted":false,"gvalue":0};"SPD";12;{"enchanted":true,"gvalue":4};"row_901";901;51097532141;141;141;"Melissa *";"Melissa *";false;86.01;"Blade";2;6;15;"ATK%";63;"";0;0;5;"-";"-";14;"-";"-";"-";"-";"-";12;16;"Hero";86.01
"CDmg";17;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"HP%";14;{"enchanted":false,"gvalue":0};"HP flat";232;{"enchanted":false,"gvalue":0};"row_902";902;59913086399;141;141;"Melissa *";"Melissa *";false;82.06;"Swift";3;6;12;"DEF flat";118;"DEF%";8;0;"-";17;"-";"-";"-";"-";"-";14;232;"-";6;"Hero";82.06
"DEF%";13;{"enchanted":true,"gvalue":4};"HP%";14;{"enchanted":false,"gvalue":0};"CRate";12;{"enchanted":false,"gvalue":0};"ATK%";11;{"enchanted":false,"gvalue":4};"row_903";903;51156786121;141;141;"Melissa *";"Melissa *";false;83.93;"Energy";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";11;13;"-";14;"-";"-";12;"Hero";83.93
"SPD";5;{"enchanted":false,"gvalue":0};"DEF%";25;{"enchanted":false,"gvalue":6};"ACC";4;{"enchanted":false,"gvalue":0};"CDmg";19;{"enchanted":false,"gvalue":0};"row_904";904;59981038395;141;141;"Melissa *";"Melissa *";false;86.95;"Swift";5;6;12;"HP flat";1800;"";0;0;"-";19;"-";4;"-";25;"-";"-";"-";5;"-";"Legend";86.95
"SPD";20;{"enchanted":false,"gvalue":0};"HP%";8;{"enchanted":false,"gvalue":0};"DEF%";6;{"enchanted":false,"gvalue":0};"CRate";7;{"enchanted":true,"gvalue":0};"row_905";905;59773370013;141;141;"Melissa *";"Melissa *";false;80.36;"Blade";6;6;15;"ATK%";63;"";0;0;"-";"-";"-";"-";"-";6;"-";8;"-";20;7;"Hero";80.36
"ATK%";14;{"enchanted":false,"gvalue":7};"SPD";20;{"enchanted":false,"gvalue":4};"CDmg";13;{"enchanted":false,"gvalue":0};"CRate";7;{"enchanted":true,"gvalue":0};"row_906";906;62205343947;142;142;"Homunculus - Ad00r1z *";"Homunculus - Ad00r1z *";false;93.62;"Rage";1;6;15;"ATK flat";160;"";0;0;"-";13;"-";"-";14;"-";"-";"-";"-";20;7;"Hero";93.62
"CDmg";13;{"enchanted":false,"gvalue":0};"CRate";17;{"enchanted":false,"gvalue":0};"HP%";12;{"enchanted":false,"gvalue":7};"DEF flat";40;{"enchanted":false,"gvalue":24};"row_907";907;60994320546;142;142;"Homunculus - Ad00r1z *";"Homunculus - Ad00r1z *";false;87.07;"Rage";2;6;15;"ATK%";63;"";0;0;"-";13;"-";"-";"-";"-";40;12;"-";"-";17;"Hero";87.07
"CDmg";25;{"enchanted":false,"gvalue":0};"HP flat";583;{"enchanted":false,"gvalue":428};"CRate";6;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":false,"gvalue":3};"row_908";908;60962400212;142;142;"Homunculus - Ad00r1z *";"Homunculus - Ad00r1z *";false;87.91;"Rage";3;6;15;"DEF flat";160;"RES";5;0;"-";25;"-";"-";"-";"-";"-";"-";583;8;6;"Hero";87.91
"SPD";19;{"enchanted":false,"gvalue":4};"ATK%";18;{"enchanted":true,"gvalue":8};"CRate";10;{"enchanted":false,"gvalue":0};"HP flat";627;{"enchanted":false,"gvalue":400};"row_909";909;61263555558;142;142;"Homunculus - Ad00r1z *";"Homunculus - Ad00r1z *";false;97.64;"Rage";4;6;15;"CDmg";80;"DEF%";6;0;"-";"-";"-";"-";18;"-";"-";"-";627;19;10;"Hero";97.64
"ATK%";22;{"enchanted":false,"gvalue":7};"CDmg";24;{"enchanted":false,"gvalue":0};"SPD";7;{"enchanted":false,"gvalue":3};"CRate";9;{"enchanted":true,"gvalue":0};"row_910";910;62228452049;142;142;"Homunculus - Ad00r1z *";"Homunculus - Ad00r1z *";false;98.89;"Violent";5;6;15;"HP flat";2448;"";0;0;"-";24;"-";"-";22;"-";"-";"-";"-";7;9;"Legend";98.89
"DEF%";11;{"enchanted":false,"gvalue":6};"CDmg";23;{"enchanted":false,"gvalue":0};"ACC";5;{"enchanted":false,"gvalue":0};"HP%";12;{"enchanted":false,"gvalue":7};"row_911";911;60746642242;142;142;"Homunculus - Ad00r1z *";"Homunculus - Ad00r1z *";false;86.31;"Violent";6;6;15;"ATK%";63;"HP flat";223;0;"-";23;"-";5;"-";11;"-";12;"-";"-";"-";"Hero";86.31
"ACC";10;{"enchanted":false,"gvalue":0};"ATK%";25;{"enchanted":false,"gvalue":6};"HP%";17;{"enchanted":false,"gvalue":7};"SPD";10;{"enchanted":true,"gvalue":4};"row_912";912;59676020231;143;143;"Naomi *";"Naomi *";false;98.51;"Fatal";1;6;12;"ATK flat";118;"RES";5;0;"-";"-";"-";10;25;"-";"-";17;"-";10;"-";"Legend";98.51
"SPD";4;{"enchanted":false,"gvalue":0};"HP%";22;{"enchanted":false,"gvalue":7};"CDmg";19;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"row_913";913;59841007996;143;143;"Naomi *";"Naomi *";false;83.08;"Swift";2;6;15;"ATK%";63;"";0;0;4;19;"-";"-";"-";"-";"-";22;"-";4;"-";"Hero";83.08
"ACC";8;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":2};"CDmg";33;{"enchanted":false,"gvalue":0};"HP%";14;{"enchanted":false,"gvalue":7};"row_914";914;61221907069;143;143;"Naomi *";"Naomi *";false;102.42;"Fatal";3;6;12;"DEF flat";118;"DEF%";7;0;"-";33;"-";8;"-";"-";"-";14;"-";6;"-";"Legend";102.42
"DEF%";9;{"enchanted":false,"gvalue":4};"SPD";16;{"enchanted":false,"gvalue":2};"ATK%";20;{"enchanted":false,"gvalue":6};"HP flat";569;{"enchanted":false,"gvalue":355};"row_915";915;51017589154;143;143;"Naomi *";"Naomi *";false;86.07;"Fatal";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";20;9;"-";"-";569;16;"-";"Hero";86.07
"HP%";10;{"enchanted":false,"gvalue":5};"SPD";8;{"enchanted":true,"gvalue":3};"CDmg";27;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"row_916";916;60610319799;143;143;"Naomi *";"Naomi *";false;93.32;"Fatal";5;6;12;"HP flat";1800;"ATK%";5;0;8;27;"-";"-";"-";"-";"-";10;"-";8;"-";"Hero";93.32
"DEF%";14;{"enchanted":false,"gvalue":6};"CDmg";20;{"enchanted":false,"gvalue":0};"ACC";13;{"enchanted":false,"gvalue":0};"ATK flat";38;{"enchanted":false,"gvalue":20};"row_917";917;62962280428;143;143;"Naomi *";"Naomi *";false;94.16;"Swift";6;6;15;"ATK%";63;"SPD";6;0;"-";20;38;13;"-";14;"-";"-";"-";"-";"-";"Hero";94.16
"SPD";17;{"enchanted":false,"gvalue":3};"HP%";16;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"HP flat";506;{"enchanted":false,"gvalue":263};"row_918";918;51137952006;144;144;"Ling Ling *";"Ling Ling *";false;85.77;"Swift";1;6;12;"ATK flat";118;"ATK%";8;0;4;"-";"-";"-";"-";"-";"-";16;506;17;"-";"Hero";85.77
"HP%";14;{"enchanted":false,"gvalue":0};"ACC";16;{"enchanted":false,"gvalue":0};"HP flat";183;{"enchanted":false,"gvalue":0};"ATK flat";10;{"enchanted":false,"gvalue":0};"row_919";919;51335842694;144;144;"Ling Ling *";"Ling Ling *";false;73.17;"Energy";2;6;15;"SPD";42;"DEF%";8;0;"-";"-";10;16;"-";"-";"-";14;183;"-";"-";"Rare";73.17
"DEF%";11;{"enchanted":false,"gvalue":0};"SPD";16;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"HP flat";213;{"enchanted":false,"gvalue":0};"row_920";920;51543235698;144;144;"Ling Ling *";"Ling Ling *";false;71.37;"Swift";3;6;12;"DEF flat";118;"";0;0;"-";"-";"-";"-";"-";11;"-";"-";213;16;4;"Hero";71.37
"SPD";12;{"enchanted":false,"gvalue":0};"DEF%";21;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"ATK%";7;{"enchanted":false,"gvalue":0};"row_921";921;51178589232;144;144;"Ling Ling *";"Ling Ling *";false;83.67;"Blade";4;6;15;"HP%";63;"CDmg";5;0;"-";"-";"-";4;7;21;"-";"-";"-";12;"-";"Hero";83.67
